ParishID,Saturday,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday
605,5:30 PM,"9:30 AM, 11:30 AM",NA,NA,9:00 AM,9:00 AM,9:00 AM
606,"8:00 AM, 5:00 PM","8:00 AM, 10:00 AM, 12:00 PM, 3:00 PM, 6:00 PM",NA,NA,NA,NA,NA
607,"{'Vigil Mass': '5:00 PM English', 'Confession': '3:30 PM'}","{'Masses': ['9:00 AM English', '11:00 AM Español', '1:00 PM Español']}",NA,NA,NA,NA,NA
608,5:30 PM,"8:00 AM, 10:00 AM at St. Charles, 10:00 AM at Resurrection, 12:00 PM Spanish at Resurrection",NA,NA,NA,7:00 PM Spanish at Resurrection,NA
609,NA,10:00 AM,NA,NA,NA,NA,NA
610,NA,10:30 AM,NA,NA,NA,NA,NA
611,"5:00 PM, 7:00 PM, 9:00 AM (First Saturday of the Month)","8:30 AM, 10:00 AM (Family Mass), 11:30 AM, 1:30 PM, 3:30 PM, 5:00 PM (Vigil), 7:00 PM (Vigil)","9:00 AM, 12:00 PM, 7:00 PM","9:00 AM, 12:00 PM, 7:00 PM","9:00 AM, 12:00 PM, 7:00 PM","9:00 AM, 12:00 PM, 7:00 PM","9:00 AM, 12:00 PM, 7:00 PM"
612,NA,"9:00 AM, 11:00 AM, 12:30 PM en español",NA,NA,NA,NA,NA
613,5:30 PM,"7:30 AM, 9:30 AM, 11:30 AM, 1:00 PM in Spanish",8:00 AM and 12:10 PM,8:00 AM and 12:10 PM,8:00 AM and 12:10 PM,8:00 AM and 12:10 PM,8:00 AM and 12:10 PM
614,11:00 AM,"4:00 PM, 5:15 PM, 8:00 AM, 9:15 AM (Korean), 10:00 AM (en Español), 11:00 AM, 12:30 PM, 5:00 PM","['7:30 AM', '12:00 PM', '5:30 PM']","['7:30 AM', '12:00 PM', '5:30 PM']","['7:30 AM', '12:00 PM', '5:30 PM']","['7:30 AM', '12:00 PM', '5:30 PM']","['7:30 AM', '12:00 PM', '5:30 PM']"
615,"12:05 PM, 5:00 PM (Vigil), 10:00 AM, 11:00 AM, 1:00 PM, 3:00 PM, 6:30 PM","9:00 AM (Family Mass), 11:30 AM, 5:00 PM",NA,NA,NA,NA,NA
616,"8:30 AM, 5:30 PM","8:00 AM, 9:30 AM, 11:00 AM, 11:00 AM, 7:30 PM","8:30 AM, 12:10 PM, 5:30 PM","8:30 AM, 12:10 PM, 5:30 PM","8:30 AM, 12:10 PM, 5:30 PM","8:30 AM, 12:10 PM, 5:30 PM","8:30 AM, 12:10 PM, 5:30 PM"
617,"{'Regular': '12:00 PM', 'Anticipated': '5:00 PM'}","{'Regular': ['9:00 AM', '11:00 AM', '4:00 PM'], 'Evening Prayer': '3:15 PM'}",12:00 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
618,"{'St. Joan of Arc': '5:15 PM', 'Our Lady of Mt. Carmel': '4:00 PM'}","{'St. Joan of Arc': '11:15 AM', 'Our Lady of Mt. Carmel': '10:00 AM'}","{'St. Joan of Arc': '9:00 AM', 'Our Lady of Mt. Carmel': '8:00 AM'}",{'Our Lady of Mt. Carmel': '8:00 AM'},"{'St. Joan of Arc': '9:00 AM', 'Our Lady of Mt. Carmel': '8:00 AM'}",{'Our Lady of Mt. Carmel': '8:00 AM'},{'St. Joan of Arc': '9:00 AM'}
619,NA,9:00 AM,"9:00 AM, 12:15 PM, 7:00 PM (Spanish)",NA,NA,NA,NA
620,"8:00 AM, 4:00 PM, 7:00 PM Spanish","7:30 AM, 9:00 AM Portuguese, 9:00 AM Spanish, 11:00 AM, 11:00 AM Polish, 11:00 AM Spanish, 12:30 PM, 1:00 PM Spanish, 5:00 PM Spanish",NA,NA,NA,NA,NA
621,NA,NA,NA,NA,NA,NA,NA
622,5:30 PM,"9:00 AM, 11:30 AM, 6:00 PM",12:10 PM,12:10 PM,12:10 PM,12:10 PM,12:10 PM
623,5:30 PM,"7:00 AM, 9:00 AM, 10:15 AM, 11:30 AM, 1:00 PM",NA,NA,NA,NA,NA
624,"8:00 AM, 12:15 PM, 4:00 PM","8:00 AM, 10:00 AM, 12:00 PM, 2:00 PM, 6:00 PM","7:00 AM, 12:15 PM","7:00 AM, 12:15 PM","7:00 AM, 12:15 PM","7:00 AM, 12:15 PM","7:00 AM, 12:15 PM"
625,"5:00 PM, 7:30 PM Mass en Español","8:00 AM, 9:30 AM, 11:00 AM, 12:30 PM Mass en Español, 5:30 PM",NA,NA,NA,NA,NA
626,"4:30 PM, 5:45 PM","7:30 AM, 9:00 AM, 10:30 AM, 12:00 PM, 5:30 PM","7:00 AM, 9:00 AM",NA,NA,NA,"7:00 AM, 9:00 AM"
627,"8:30 AM, 5:15 PM","7:30 AM, 9:00 AM, 11:00 AM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
628,"8:20 AM, 9:00 AM, 5:00 PM","8:30 AM, 10:00 AM, 12:00 PM","8:20 AM, 9:00 AM","8:20 AM, 9:00 AM","8:20 AM, 9:00 AM","8:20 AM, 9:00 AM","8:20 AM, 9:00 AM"
629,4:00 PM,"8:30 AM, 10:00 AM, 11:30 AM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,8:00 AM
630,NA,NA,NA,NA,NA,NA,NA
631,"12:00 PM, 5:30 PM Vigil Mass, 1st Saturday of the month - Family Mass with pizza [Oct - June]","8:00 AM, 10:00 AM with Cantor and Organ, 1st & 3rd Sundays - Children's Liturgy of the Word, 2nd & 4th Sundays - Mass with Children's Choir, 12:00 PM - Traditional Mass with Adult Choir [Sept - June], 5:00 PM - Contemporary Mass with Music Ensemble",12:00 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
632,"7:45 AM - Vietnamese Mass, 7:00 PM - Spanish Mass","8:00 AM - English Mass, 9:30 AM - Spanish Mass, 11:30 AM - English Mass, 1:30 PM - Vietnamese Mass","8:30 AM - Spanish Mass, 12:00 PM - English Mass","8:30 AM - Spanish Mass, 12:00 PM - English Mass","8:30 AM - Spanish Mass, 12:00 PM - English Mass","8:30 AM - Spanish Mass, 12:00 PM - English Mass, 7:00 PM - Círculo","8:30 AM - Spanish Mass, 12:00 PM - English Mass"
633,4:00 PM,"8:00 AM, 10:00 AM, 12:00 PM, 6:00 PM",NA,NA,NA,NA,NA
634,"8:30 AM, 5:00 PM","8:00 AM, 10:00 AM (Choir), 12:30 PM (Spanish; Coro Hispano), 5:00 PM (Young Adult Mass & OSP)","7:30 AM, 12:10 PM","7:30 AM, 12:10 PM","7:30 AM, 12:10 PM","7:30 AM, 12:10 PM","7:30 AM, 12:10 PM"
635,NA,NA,NA,NA,NA,NA,NA
636,4:00 PM,"8:00 AM, 9:30 AM (Family Mass), 11:00 AM (Our Lady of Victory), 12:00 PM, 6:00 PM (Our Lady of Victory)",NA,NA,NA,NA,NA
637,"8:00 AM - 9:00 AM (English), 5:00 PM - 6:00 PM (English), 7:00 PM - 8:00 PM (Spanish)","7:30 AM - 8:30 AM (Spanish), 8:30 AM - 9:30 AM (English), 10:00 AM - 11:00 AM (Spanish), 11:30 AM - 12:30 PM (English), 12:45 PM - 1:45 PM (Spanish), 5:00 PM - 6:00 PM (English)","7:30 AM - 8:30 AM (Spanish), 7:00 PM - 8:00 PM (English)","7:30 AM - 8:30 AM (Spanish), 9:00 AM - 10:00 AM (English)","7:30 AM - 8:30 AM (Spanish), 7:00 PM - 8:00 PM (English)","7:30 AM - 8:30 AM (Spanish), 7:00 PM - 8:00 PM (English)","7:30 AM - 8:30 AM (Spanish), 7:00 PM - 8:00 PM (English)"
638,"9:00 AM, 5:00 PM","8:00 AM, 9:15 AM, 10:30 AM, 12:00 PM","8:00 AM, 11:30 AM","8:00 AM, 11:30 AM","8:00 AM, 11:30 AM","8:00 AM, 11:30 AM","8:00 AM, 11:30 AM"
639,NA,NA,NA,NA,NA,NA,NA
640,NA,NA,NA,NA,NA,NA,NA
641,"8:00 AM, 7:00 PM","8:00 AM, 9:00 AM, 11:00 AM","8:00 AM, 6:00 PM","8:00 AM, 6:00 PM","8:00 AM, 6:00 PM","8:00 AM, 6:00 PM","8:00 AM, 6:00 PM"
642,"{'Morning': '9:00 AM', 'Evening': '6:00 PM'}","{'8:30 AM': 'Polish', '10:00 AM': 'English', '11:30 AM': 'Polish'}",NA,9:00 AM,9:00 AM,9:00 AM,7:00 PM
643,4:00 PM,"7:30 AM, 9:00 AM (St. Nicholas Chapel), 10:30 AM, 12:30 PM, 5:00 PM",NA,NA,NA,NA,NA
644,5:00 PM,"10:00 AM, 12:00 PM",8:30 AM,8:30 AM,8:30 AM,8:30 AM,8:30 AM
645,NA,NA,NA,NA,NA,NA,NA
646,7:30 PM,"9:00 AM, 11:00 AM",NA,NA,NA,7:30 PM,7:30 PM
647,NA,9:00 AM,NA,NA,NA,NA,NA
648,5:00 PM,"8:00 AM, 11:30 AM, 9:45 AM at St. Patrick, Walters",7:30 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM
649,NA,"{'Silent Adoration': '9:00 AM', 'Holy Qurbana': '9:30 AM', 'CCD': '11:20 AM - 12:30 PM'}",NA,NA,NA,NA,6:00 PM
650,"5:00 PM - Mass, 6:30 PM - Misa (Spanish)","7:30 AM - Misa (Spanish), 10:00 AM - Misa (Spanish), 12:00 PM - Mass, 1:30 PM - Misa (Spanish), 3:15 PM - Misa (Spanish)",6:30 PM - Misa (Spanish),6:30 PM - Misa (Spanish),6:30 PM - Misa (Spanish),6:30 PM - Misa (Spanish),6:30 PM - Misa (Spanish)
651,4:30 PM,11:00 AM,4:30 PM,4:30 PM,4:30 PM,4:30 PM,4:30 PM
652,NA,11:00 AM,NA,NA,NA,NA,NA
653,5:00 PM,"9:00 AM, 11:30 AM",NA,9:00 AM,12:00 PM,7:00 PM,9:00 AM
654,5:00 PM,"8:30 AM, 12:30 PM",NA,NA,NA,NA,NA
655,4:00 PM,"{'Regular': '10:45 AM', 'Spanish': '12:30 PM'}",NA,8:00 AM,NA,8:30 AM,8:30 AM
656,NA,NA,NA,NA,NA,NA,NA
657,"6:00 AM - Low Mass, 8:00 AM - Low Mass","8:00 AM - Low Mass, 10:30 AM - High Mass, 5:30 PM - Low Mass","6:00 AM - Low Mass, 8:00 AM - Low Mass","6:00 AM - Low Mass, 8:00 AM - Low Mass","6:00 AM - Low Mass, 8:00 AM - Low Mass","6:00 AM - Low Mass, 8:00 AM - Low Mass","6:00 AM - Low Mass, 8:00 AM - Low Mass, 6:00 PM - Low Mass"
658,5:00 PM,"9:00 AM, 11:30 AM",6:00 PM,12:00 PM,12:00 PM,9:00 AM,NA
659,NA,10:30 AM,NA,NA,NA,5:30 PM,NA
660,"4:00 PM, 7:00 PM (Spanish)","8:30 AM, 11:00 AM, 5:00 PM, 1:00 PM (Spanish), 3:00 PM (Spanish), 7:00 PM (Spanish)",7:30 AM,8:30 AM,8:30 AM,"8:30 AM, 6:30 PM (Spanish)",8:30 AM
661,4:00 PM,"8:00 AM, 10:00 AM, 12:00 PM Spanish, 4:00 PM",12:00 PM,12:00 PM,12:00 PM,12:00 PM,12:00 PM
662,5:00 PM,"8:00 AM, 10:30 AM",NA,7:00 AM,5:30 PM,12:00 PM,12:00 PM
663,5:00 PM,"7:30 AM, 10:00 AM, 12:15 PM (Spanish)",NA,5:30 PM,5:30 PM,5:30 PM,7:30 AM
664,"8:45 AM, 5:00 PM","10:00 AM, 12:00 PM, 3:00 PM",8:15 AM,8:15 AM,"8:15 AM, 6:00 PM",8:15 AM,8:15 AM
665,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,NA,NA,NA,NA,NA
667,5:00 PM,9:00 AM,NA,NA,12:00 PM,NA,NA
668,5:00 PM,"8:30 AM, 11:00 AM, 5:00 PM, 6:00 PM",NA,NA,NA,NA,NA
669,5:00 PM,"8:30 AM, 10:30 AM, 12:30 PM",NA,6:00 PM,7:30 AM,7:30 AM,7:30 AM
670,NA,NA,11:35 AM,11:35 AM,11:35 AM,11:35 AM,11:35 AM
671,NA,11:00 AM,"6:30 AM, 12:10 PM",NA,NA,6:30 PM,NA
672,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM",NA,NA,NA,NA,NA
673,"12:05 PM, 5:00 PM","8:00 AM, 9:30 AM, 11:00 AM, 12:30 PM, 3:15 PM, 5:00 PM","12:05 PM, 5:15 PM","12:05 PM, 5:15 PM","12:05 PM, 5:15 PM","12:05 PM, 5:15 PM","12:05 PM, 5:15 PM"
674,5:30 PM,"7:00 AM, 9:00 AM, 11:00 AM, 12:30 PM, 2:00 PM, 2:00 PM (Español)",8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
675,5:00 PM English,"8:00 AM Spanish, 10:00 AM English, 12:00 PM Spanish, 6:00 PM Spanish",NA,8:30 AM Bilingual,"8:30 AM Bilingual, 7:00 PM Bilingual",8:30 AM Bilingual,8:30 AM Bilingual
676,"{'English': '5:00 PM', 'Español': '6:30 PM'}","{'English': ['7:15 AM', '10:30 AM'], 'Español': ['8:30 AM', '12:30 PM', '2:30 PM', '6:00 PM']}","{'English': '8:30 AM', 'Español': '6:00 PM'}","{'English': '8:30 AM', 'Español': '6:00 PM'}","{'English': '8:30 AM', 'Español': '6:00 PM'}","{'English': '8:30 AM', 'Español': '6:00 PM'}","{'English': '8:30 AM', 'Español': '6:00 PM'}"
677,8:30 AM,"10:30 AM English, 1:30 PM Nigerian Mass (every 2nd Sunday)",NA,"12:00 PM English, 7:00 PM Vietnamese (1st Tuesday)",12:00 PM Spanish,7:30 PM English,"12:00 PM English, 8:30 PM Spanish"
678,4:00 PM,10:00 AM,NA,5:00 PM,7:00 AM,7:00 AM,7:00 AM
679,5:00 PM,"8:00 AM, 10:30 AM","['Tuesday 9:00 AM', 'Thursday 9:00 AM', 'Friday 9:00 AM Spanish']","['Tuesday 9:00 AM', 'Thursday 9:00 AM', 'Friday 9:00 AM Spanish']","['Tuesday 9:00 AM', 'Thursday 9:00 AM', 'Friday 9:00 AM Spanish']","['Tuesday 9:00 AM', 'Thursday 9:00 AM', 'Friday 9:00 AM Spanish']","['Tuesday 9:00 AM', 'Thursday 9:00 AM', 'Friday 9:00 AM Spanish']"
680,"5:00 PM, 7:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM",NA,NA,NA,NA,NA
681,5:00 PM,"8:00 AM, 11:00 AM",NA,7:00 AM,7:00 AM,7:00 AM,7:00 AM
682,"5:00 PM, 7:00 PM","7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM",NA,NA,NA,NA,NA
683,5:30 PM Spanish,"7:30 AM Spanish, 9:30 AM English, 12:00 PM Spanish, 5:00 PM Bilingual",6:30 PM Spanish,6:30 PM Spanish,6:30 PM Spanish,6:30 PM Spanish,6:30 PM Spanish
684,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM (Español), 5:00 PM",8:15 AM,8:15 AM,8:15 AM,8:15 AM,7:00 PM (Español)
685,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM, 3:00 PM Spanish, 5:00 PM",NA,NA,NA,NA,NA
686,NA,"{'Spanish': ['7:00 AM', '11:00 AM', '1:00 PM'], 'English': '9:00 AM'}",NA,NA,NA,7:00 PM,NA
687,5:00 PM,"7:00 AM, 9:00 AM, 11:00 AM, 1:00 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM","8:15 AM, 12:10 PM"
688,NA,9:00 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM,7:30 AM
689,5:00 PM,"7:30 AM, 10:00 AM",NA,NA,NA,NA,NA
690,5:00 PM,"9:00 AM, 10:30 AM, 12:00 PM (English Mass)","{'Tuesday': '7:00 PM', 'Wednesday': '7:00 PM', 'Thursday': '7:00 PM', 'Friday': '10:00 AM'}","{'Tuesday': '7:00 PM', 'Wednesday': '7:00 PM', 'Thursday': '7:00 PM', 'Friday': '10:00 AM'}","{'Tuesday': '7:00 PM', 'Wednesday': '7:00 PM', 'Thursday': '7:00 PM', 'Friday': '10:00 AM'}","{'Tuesday': '7:00 PM', 'Wednesday': '7:00 PM', 'Thursday': '7:00 PM', 'Friday': '10:00 AM'}","{'Tuesday': '7:00 PM', 'Wednesday': '7:00 PM', 'Thursday': '7:00 PM', 'Friday': '10:00 AM'}"
691,4:30 PM,"{'English': '9:30 AM', 'Spanish': '12:00 PM'}",No Mass,7:00 PM (Spanish),9:00 AM,9:00 AM,9:00 AM
692,"8:15 AM English, 5:00 PM English","7:30 AM Spanish, 10:00 AM English, 12:00 PM Spanish, 2:30 PM Spanish, 5:00 PM English, 7:00 PM Spanish Lifeteen Mass",8:15 AM English,8:15 AM English,"8:15 AM English, 7:00 PM Spanish",8:15 AM English,8:15 AM English
693,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM Spanish, 5:00 PM",8:15 AM,8:15 AM,8:15 AM,8:15 AM,8:15 AM
694,"6:00 PM, 11:00 AM - 1:00 PM, 5:15 PM - 5:45 PM","9:00 AM, 11:00 AM, 10:00 AM (only on the first weekend of May and the third weekend of September)",NA,8:00 AM,8:00 AM,8:00 AM,"6:15 PM - 6:45 PM, 7:00 PM"
695,9:00 AM,"8:00 AM, 9:30 AM, 11:15 AM, 12:30 PM, 2:00 PM",NA,12:00 PM,12:00 PM,12:00 PM,12:00 PM
696,"7:00 PM, 8:30 PM","8:00 AM, 10:00 AM",7:00 PM,NA,7:00 PM,7:00 PM,7:00 PM
697,5:00 PM (Vigil Mass - English),"9:00 AM (Mass - English), 11:00 AM (Mass - Spanish)",NA,NA,NA,NA,NA
698,6:00 pm,"7:00 am, 9:00 am, 11:00 am, 4:00 pm, 6:00 pm",NA,NA,NA,NA,NA
699,5:00 PM,"9:00 AM, 11:00 AM, 5:00 PM",8:00 AM,NA,8:30 AM,NA,8:00 AM
700,NA,9:00 AM,9:00 AM,NA,9:00 AM,NA,9:00 AM
701,NA,NA,NA,NA,NA,NA,NA
702,5:00 PM,"8:00 AM, 10:00 AM, 12:30 PM (Spanish)",NA,7:00 PM,7:15 AM,7:15 AM,8:15 AM
703,5:00 PM,"{'Spanish': '8:00 AM', 'English': '9:30 AM', 'Spanish_2': '11:00 AM'}","9:00 AM (Tuesday, Wednesday, Thursday & Friday)","9:00 AM (Tuesday, Wednesday, Thursday & Friday)","9:00 AM (Tuesday, Wednesday, Thursday & Friday)","9:00 AM (Tuesday, Wednesday, Thursday & Friday)","9:00 AM (Tuesday, Wednesday, Thursday & Friday)"
704,NA,NA,NA,NA,NA,NA,NA
705,6:30 PM,"8:00 AM, 10:30 AM",NA,NA,9:00 AM,9:00 AM,9:00 AM
706,"{'Vigil': '5:00 PM', '1st Saturday': '8:40 AM'}","9:00 AM, 11:00 AM, 5:00 PM",8:40 AM,8:40 AM,"{'Morning': '8:40 AM', 'Evening': '6:30 PM'}",8:40 AM,8:40 AM
707,NA,NA,NA,NA,NA,NA,NA
708,5:00 PM,"8:00 AM, 10:30 AM",NA,9:00 AM,6:00 PM,9:00 AM,9:00 AM
709,4:30 PM,"8:30 AM, 11:00 AM",NA,NA,NA,NA,NA
710,4:00 PM,"8:00 AM, 10:00 AM, 1:00 PM (In Spanish)",NA,NA,9:00 AM,9:00 AM,6:30 PM
711,"{'Vigil': ['11:00 AM - St. John Vianney - Darrington', '4:00 PM - Immaculate Conception - Arlington']}",8:00 AM,12:00 PM,6:00 PM,NA,9:00 AM,NA
712,5:00 PM,"9:00 AM, 11:00 AM, 1:00 PM",NA,12:15 PM,NA,"12:15 PM, 7:00 PM",NA
713,NA,11:00 AM,NA,NA,6:00 PM,8:00 AM,NA
714,NA,NA,NA,NA,NA,NA,NA
715,"4:00 PM St. Rose in Longview, 5:00 PM St. Catherine in Cathlamet, 6:00 PM St. Joseph in Kalama","8:30 AM St. Mary in Castle Rock, 10:30 AM Immaculate Heart of Mary in Kelso, 9:00 AM St. Rose in Longview, 11:00 AM St. Rose in Longview, 6:00 PM Santa Rosa en Español",9:00 AM St. Joseph in Kalama,12:15 PM Immaculate Heart of Mary in Kelso,"8:30 AM St. Mary in Castle Rock, 8:30 AM St. Rose in Longview",8:30 AM St. Rose in Longview,"8:30 AM St. Rose in Longview, 12:15 PM Immaculate Heart of Mary in Kelso"
716,5:00 PM,8:30 AM,NA,NA,9:00 AM,NA,NA
717,5:00 PM,"9:00 AM, 11:00 AM",9:00 AM,NA,6:00 PM,9:00 AM,9:00 AM
718,5:00 PM,9:30 AM,NA,9:30 AM,9:30 AM,9:30 AM,9:30 AM
719,,"10:00 AM, 5:00 PM, 7:00 PM, 9:00 PM",,,9:00 PM,,
720,"8:00 AM, 10:00 AM (First Saturdays)","7:00 AM, 8:30 AM, 10:30 AM (High Mass), 1:00 PM",8:00 AM,8:00 AM,8:00 AM,8:00 AM,"7:30 PM, 12:10 PM (First Fridays)"
721,5:00 PM,9:00 AM,9:00 AM,9:00 AM,5:30 PM,9:00 AM,9:00 AM
722,"4:00 PM - Our Lady of Good Counsel, 4:00 PM - Our Lady Queen of Heaven",NA,NA,NA,"9:00 AM - Holy Disciples, 9:00 AM - Our Lady Queen of Heaven, 9:30 AM - SS Cosmas & Damian, 6:00 PM - Our Lady of Good Counsel",NA,NA
723,NA,NA,NA,NA,NA,NA,NA
724,"8:00 AM, 5:00 PM","8:30 AM, 10:30 AM, 12:30 PM",NA,6:00 PM,NA,6:00 PM,6:00 PM
725,"5:00 PM, 9:00 AM (First Saturday of every month)","9:00 AM, 11:00 AM",NA,NA,6:00 PM,9:00 AM,9:00 AM
726,5:00 PM,1:00 PM,NA,NA,NA,9:00 AM,NA
727,5:00 PM,"9:00 AM, 10:30 AM",9:00 AM,9:00 AM,"9:00 AM, 6:30 PM",9:00 AM,9:00 AM
728,4:00 PM,"8:30 AM, 11:00 AM",NA,NA,9:00 AM,9:00 AM,9:00 AM
729,"9:00 AM, 5:00 PM","7:30 AM, 9:00 AM, 11:00 AM",7:30 AM,7:30 AM,7:30 AM,7:30 AM,9:00 AM
730,5:00 PM,"8:30 AM, 11:00 AM",NA,NA,NA,NA,NA
731,4:30 PM (English),"7:45 AM (Vietnamese), 9:45 AM (English), 4:00 PM (Vietnamese)",NA,NA,NA,NA,NA
732,"{'St. Gabriel': '5:00 PM', 'Prince of Peace': 'No Mass', 'St. Nicholas': '5:00 PM'}","{'St. Gabriel': '9:00 AM', 'Prince of Peace': '9:00 AM English', 'St. Nicholas': '9:00 AM'}",{'St. Nicholas': '9:00 AM'},{'St. Gabriel': '11:00 AM Communion Service'},{'St. Nicholas': '11:00 AM'},"{'St. Nicholas': '9:00 AM & 6:00 PM', 'Prince of Peace': '10:00 AM English'}",{'St. Nicholas': '11:00 AM'}
733,NA,NA,"12:10 PM, 7:00 PM",NA,NA,NA,NA
734,5:00 PM,8:30 AM,NA,NA,9:30 AM,NA,9:30 AM (School Mass)
735,5:00 PM,"8:30 AM, 10:30 AM, 12:15 PM",NA,NA,9:00 AM,9:00 AM,9:00 AM
736,5:00 PM,"9:00 AM, 11:00 AM, 5:00 PM",NA,NA,NA,NA,NA
737,5:30 PM,"9:00 AM, 12:00 PM",9:00 AM,NA,6:00 PM,9:00 AM,9:00 AM
738,NA,9:30 AM,NA,NA,NA,NA,9:00 AM
739,"{'Daily': '9:00 AM', 'Vigil': '5:00 PM'}","8:00 AM, 10:00 AM, 12:00 PM, 2:00 PM (Spanish), 10:00 AM (Korean - Fabian Hall)",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
740,NA,"10:00 AM (Bilingual), 8:00 AM, 12:00 PM, 2:00 PM, 5:00 PM, 7:00 PM (Saturday)",NA,NA,NA,NA,NA
741,4:30 PM (English),"7:45 AM (Vietnamese), 9:45 AM (English), 4:00 PM (Vietnamese)",NA,NA,NA,NA,NA
742,"8:30 AM, 4:00 PM",11:00 AM,NA,8:30 AM,NA,NA,NA
743,5:00 PM,9:00 AM,8:00 AM,8:00 AM,8:00 AM,NA,NA
744,NA,10:30 AM,NA,6:00 PM,NA,NA,9:00 AM
745,NA,NA,NA,NA,NA,NA,NA
746,5:00 PM,11:00 AM,NA,9:00 AM,5:30 PM,NA,8:45 AM
747,5:00 PM,NA,NA,NA,NA,NA,NA
748,5:00 PM,"{'English': ['7:30 AM', '9:00 AM', '10:30 AM', '5:00 PM'], 'Spanish': ['12:00 PM', '1:30 PM']}",8:00 AM,8:00 AM,"{'English': '8:45 AM', 'Spanish': '7:00 PM'}",8:00 AM,8:00 AM
749,5:00 PM,"8:00 AM, 9:30 AM",NA,NA,9:30 AM,9:30 AM,9:30 AM
750,5:00 PM,"8:00 AM, 10:00 AM",NA,NA,9:00 AM,6:00 PM,9:00 AM
751,5:00 PM,"8:00 AM, 10:00 AM, 12:00 PM (Spanish)",NA,NA,NA,NA,NA
752,5:00 PM,"8:00 AM, 10:00 AM",8:00 AM,NA,8:45 AM,8:00 AM,8:00 AM
753,6:00 PM,10:00 AM,9:00 AM,NA,6:00 PM,NA,9:00 AM
754,5:00 PM,"8:00 AM, 10:00 AM, 12:30 PM",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
755,"5:00 PM, 7:00 PM (Español)","7:45 AM (Español), 11:15 AM",10:30 AM,NA,6:00 PM,NA,NA
756,5:00 PM,10:30 AM,NA,NA,NA,NA,NA
757,6:00 PM,"10:30 AM, 1:00 PM Espanol",10:30 AM W&C,NA,6:00 PM,10:30 AM,10:30 AM
758,5:00 PM,"8:00 AM, 10:00 AM, 12:01 PM, 3:30 PM",NA,"12:00 PM, 6:00 PM",12:00 PM,12:00 PM,12:00 PM
759,5:00 PM (Vigil),"9:00 AM, 11:00 AM, 12:30 PM (Español)",7:30 AM,7:30 AM,"7:30 AM, 6:00 PM (Español)",7:30 AM,8:30 AM
760,5:00 PM,"8:00 AM, 10:00 AM",9:00 AM,9:00 AM,NA,9:00 AM,9:00 AM
761,5:30 PM,"9:00 AM, 1:00 PM, 4:30 PM",NA,9:00 AM,9:00 AM,9:00 AM,9:00 AM
762,5:00 PM,10:30 AM,"{'Wednesday': '8:30 AM', 'Friday': '8:30 AM'}","{'Wednesday': '8:30 AM', 'Friday': '8:30 AM'}","{'Wednesday': '8:30 AM', 'Friday': '8:30 AM'}","{'Wednesday': '8:30 AM', 'Friday': '8:30 AM'}","{'Wednesday': '8:30 AM', 'Friday': '8:30 AM'}"
763,5:00 PM,9:00 AM,9:00 AM,9:00 AM,10:30 AM,NA,9:00 AM
764,NA,NA,NA,NA,NA,NA,NA
765,5:00 PM,"9:00 AM, 11:00 AM",9:00 AM,9:00 AM,9:00 AM,9:00 AM,9:00 AM
766,"5:00 PM, 5:30 PM","9:00 AM, 11:30 AM, 5:30 PM",9:00 AM,9:00 AM,9:00 AM,6:30 PM,"9:00 AM, 7:30 PM (Spanish Mass celebrated the first Friday of every Month)"
767,5:00 PM,"8:30 AM, 10:30 AM",NA,NA,NA,NA,NA
768,NA,NA,NA,NA,NA,NA,NA
769,"{'Vigil': [{'Time': '11:00 AM', 'Location': 'St. John Vianney – Darrington'}, {'Time': '4:00 PM', 'Location': 'Immaculate Conception – Arlington'}]}",8:00 AM,12:00 PM,6:00 PM,NA,9:00 AM,NA
770,NA,9:00 AM,NA,NA,NA,NA,NA
771,NA,10:30 AM,NA,6:00 PM,NA,NA,9:00 AM
772,NA,"8:30 AM, 10:30 AM, 5:00 PM",9:00 AM (MQP),6:00 PM (SJ),9:00 AM (SJ),9:00 AM (OLOS),9:00 AM (MQP)
